SETTLEMENT_DATE,CUSIP,SYMBOL,QUANTITY_FAILS,DESCRIPTION,PRICE
20240304,464287655,IWM,96023.0,ISHARES RUSSELL 2000 ETF,205.89
20240304,808524763,FNDA,380.0,SCHWAB FUNDAMENTAL U S SMALL C,55.51
20240304,922908769,VTI,561.0,VANGUARD TOTAL STOCK MARKET ET,254.90
20240305,36467W109,GME,17203.0,GAMESTOP CORP (HLDG CO) CL A,15.22
20240305,464287507,IJH,17.0,ISHARES CORE S&P MID-CAP ETF,58.50
20240305,464287655,IWM,384849.0,ISHARES RUSSELL 2000 ETF,205.70
20240305,78464A714,XRT,4405.0,SPDR SERIES TR SPDR S&P RETAIL,76.72
20240305,808524763,FNDA,628.0,SCHWAB FUNDAMENTAL U S SMALL C,55.49
20240305,922908611,VBR,116.0,VANGUARD SMALL-CAP VALUE ETF,183.64
20240305,922908769,VTI,3971.0,VANGUARD TOTAL STOCK MARKET ET,254.65
20240306,36467W109,GME,1621.0,GAMESTOP CORP (HLDG CO) CL A,15.00
20240306,464287507,IJH,798.0,ISHARES CORE S&P MID-CAP ETF,58.34
20240306,464287655,IWM,37169.0,ISHARES RUSSELL 2000 ETF,203.73
20240306,808524763,FNDA,6637.0,SCHWAB FUNDAMENTAL U S SMALL C,55.25
20240306,922908769,VTI,1779.0,VANGUARD TOTAL STOCK MARKET ET,251.95
20240307,36467W109,GME,9912.0,GAMESTOP CORP (HLDG CO) CL A,15.26
20240307,464287507,IJH,1273.0,ISHARES CORE S&P MID-CAP ETF,58.75
20240307,464287622,IWB,6488.0,ISHARES TR RUSSELL 1000 ETF,280.67
20240307,464287655,IWM,1388815.0,ISHARES RUSSELL 2000 ETF,205.25
20240307,808524763,FNDA,4309.0,SCHWAB FUNDAMENTAL U S SMALL C,55.48
20240307,922908769,VTI,110.0,VANGUARD TOTAL STOCK MARKET ET,253.44
20240308,36467W109,GME,5019.0,GAMESTOP CORP (HLDG CO) CL A,15.26
20240308,464287507,IJH,34.0,ISHARES CORE S&P MID-CAP ETF,59.32
20240308,464287622,IWB,217.0,ISHARES TR RUSSELL 1000 ETF,283.48
20240308,464287655,IWM,364886.0,ISHARES RUSSELL 2000 ETF,206.96
20240308,78464A714,XRT,100965.0,SPDR SERIES TR SPDR S&P RETAIL,75.69
20240308,808524763,FNDA,5.0,SCHWAB FUNDAMENTAL U S SMALL C,55.86
20240308,922908611,VBR,630901.0,VANGUARD SMALL-CAP VALUE ETF,185.88
20240308,922908769,VTI,4085.0,VANGUARD TOTAL STOCK MARKET ET,255.91
20240311,36467W109,GME,3502.0,GAMESTOP CORP (HLDG CO) CL A,14.65
20240311,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,59.01
20240311,464287655,IWM,1081216.0,ISHARES RUSSELL 2000 ETF,206.83
20240311,922908611,VBR,51423.0,VANGUARD SMALL-CAP VALUE ETF,185.61
20240311,922908769,VTI,40.0,VANGUARD TOTAL STOCK MARKET ET,254.43
20240312,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,58.72
20240312,464287655,IWM,38484.0,ISHARES RUSSELL 2000 ETF,205.19
20240312,78464A714,XRT,637330.0,SPDR SERIES TR SPDR S&P RETAIL,75.26
20240312,808524763,FNDA,9497.0,SCHWAB FUNDAMENTAL U S SMALL C,55.59
20240312,922908652,VXF,3.0,VANGUARD EXTENDED MARKET ETF,170.74
20240312,922908769,VTI,800.0,VANGUARD TOTAL STOCK MARKET ET,254.02
20240313,36467W109,GME,57.0,GAMESTOP CORP (HLDG CO) CL A,14.72
20240313,464287655,IWM,242542.0,ISHARES RUSSELL 2000 ETF,204.91
20240313,78464A714,XRT,12708.0,SPDR SERIES TR SPDR S&P RETAIL,75.41
20240313,808524763,FNDA,3350.0,SCHWAB FUNDAMENTAL U S SMALL C,55.56
20240313,922908611,VBR,93.0,VANGUARD SMALL-CAP VALUE ETF,185.57
20240313,922908769,VTI,4074.0,VANGUARD TOTAL STOCK MARKET ET,256.53
20240314,36467W109,GME,10118.0,GAMESTOP CORP (HLDG CO) CL A,14.87
20240314,464287507,IJH,34130.0,ISHARES CORE S&P MID-CAP ETF,59.28
20240314,464287622,IWB,8779.0,ISHARES TR RUSSELL 1000 ETF,283.91
20240314,464287655,IWM,52.0,ISHARES RUSSELL 2000 ETF,205.71
20240314,78464A714,XRT,22482.0,SPDR SERIES TR SPDR S&P RETAIL,75.92
20240314,808524763,FNDA,2695.0,SCHWAB FUNDAMENTAL U S SMALL C,55.69
20240314,922908652,VXF,81.0,VANGUARD EXTENDED MARKET ETF,171.61
20240314,922908769,VTI,104.0,VANGUARD TOTAL STOCK MARKET ET,256.21
20240315,36467W109,GME,7851.0,GAMESTOP CORP (HLDG CO) CL A,14.63
20240315,464287507,IJH,307.0,ISHARES CORE S&P MID-CAP ETF,58.56
20240315,464287655,IWM,662687.0,ISHARES RUSSELL 2000 ETF,202.03
20240315,78464A714,XRT,70266.0,SPDR SERIES TR SPDR S&P RETAIL,75.26
20240315,922908652,VXF,1131.0,VANGUARD EXTENDED MARKET ETF,169.15
20240315,922908769,VTI,40.0,VANGUARD TOTAL STOCK MARKET ET,255.22
20240318,36467W109,GME,13511.0,GAMESTOP CORP (HLDG CO) CL A,14.24
20240318,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,58.47
20240318,464287622,IWB,9088.0,ISHARES TR RUSSELL 1000 ETF,281.08
20240318,464287655,IWM,808789.0,ISHARES RUSSELL 2000 ETF,202.41
20240318,78464A714,XRT,912170.0,SPDR SERIES TR SPDR S&P RETAIL,75.61
20240318,808524763,FNDA,794.0,SCHWAB FUNDAMENTAL U S SMALL C,54.81
20240319,36467W109,GME,58417.0,GAMESTOP CORP (HLDG CO) CL A,13.91
20240319,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,58.34
20240319,464287622,IWB,357170.0,ISHARES TR RUSSELL 1000 ETF,282.87
20240319,464287655,IWM,1151039.0,ISHARES RUSSELL 2000 ETF,201.25
20240319,78464A714,XRT,1416997.0,SPDR SERIES TR SPDR S&P RETAIL,75.42
20240319,808524763,FNDA,13.0,SCHWAB FUNDAMENTAL U S SMALL C,54.63
20240319,922908769,VTI,24.0,VANGUARD TOTAL STOCK MARKET ET,255.00
20240320,36467W109,GME,158.0,GAMESTOP CORP (HLDG CO) CL A,13.41
20240320,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,58.80
20240320,464287622,IWB,10130.0,ISHARES TR RUSSELL 1000 ETF,284.42
20240320,464287655,IWM,2793634.0,ISHARES RUSSELL 2000 ETF,202.10
20240320,922908769,VTI,10090.0,VANGUARD TOTAL STOCK MARKET ET,256.47
20240321,36467W109,GME,7.0,GAMESTOP CORP (HLDG CO) CL A,13.48
20240321,464287507,IJH,44.0,ISHARES CORE S&P MID-CAP ETF,59.60
20240321,464287622,IWB,3939.0,ISHARES TR RUSSELL 1000 ETF,287.20
20240321,464287655,IWM,15396.0,ISHARES RUSSELL 2000 ETF,206.10
20240321,78464A714,XRT,16237.0,SPDR SERIES TR SPDR S&P RETAIL,77.33
20240321,808524763,FNDA,7424.0,SCHWAB FUNDAMENTAL U S SMALL C,55.78
20240321,922908652,VXF,1210.0,VANGUARD EXTENDED MARKET ETF,172.53
20240321,922908769,VTI,8216.0,VANGUARD TOTAL STOCK MARKET ET,259.07
20240322,464287655,IWM,138558.0,ISHARES RUSSELL 2000 ETF,207.94
20240322,78464A714,XRT,22.0,SPDR SERIES TR SPDR S&P RETAIL,78.14
20240322,808524763,FNDA,4256.0,SCHWAB FUNDAMENTAL U S SMALL C,56.37
20240322,922908652,VXF,1676.0,VANGUARD EXTENDED MARKET ETF,174.27
20240325,36467W109,GME,1385.0,GAMESTOP CORP (HLDG CO) CL A,13.10
20240325,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,59.60
20240325,464287655,IWM,894.0,ISHARES RUSSELL 2000 ETF,205.07
20240325,78464A714,XRT,50320.0,SPDR SERIES TR SPDR S&P RETAIL,77.23
20240325,808524763,FNDA,260.0,SCHWAB FUNDAMENTAL U S SMALL C,55.74
20240325,922908611,VBR,12.0,VANGUARD SMALL-CAP VALUE ETF,187.09
20240325,922908652,VXF,3.0,VANGUARD EXTENDED MARKET ETF,172.12
20240325,922908769,VTI,1857.0,VANGUARD TOTAL STOCK MARKET ET,258.50
20240326,36467W109,GME,2736.0,GAMESTOP CORP (HLDG CO) CL A,15.12
20240326,78464A714,XRT,122135.0,SPDR SERIES TR SPDR S&P RETAIL,76.54
20240326,808524763,FNDA,938.0,SCHWAB FUNDAMENTAL U S SMALL C,55.74
20240327,36467W109,GME,37681.0,GAMESTOP CORP (HLDG CO) CL A,15.50
20240327,464287507,IJH,43.0,ISHARES CORE S&P MID-CAP ETF,59.57
20240327,78464A714,XRT,15597.0,SPDR SERIES TR SPDR S&P RETAIL,76.84
20240327,808524763,FNDA,2716.0,SCHWAB FUNDAMENTAL U S SMALL C,55.66
20240327,922908611,VBR,102.0,VANGUARD SMALL-CAP VALUE ETF,187.02
20240327,922908769,VTI,11829.0,VANGUARD TOTAL STOCK MARKET ET,257.46
20240328,36467W109,GME,360290.0,GAMESTOP CORP (HLDG CO) CL A,13.17
20240328,464287622,IWB,44169.0,ISHARES TR RUSSELL 1000 ETF,288.10
20240328,464287655,IWM,206.0,ISHARES RUSSELL 2000 ETF,209.64
20240328,78464A714,XRT,19945.0,SPDR SERIES TR SPDR S&P RETAIL,78.36
20240328,808524763,FNDA,3279.0,SCHWAB FUNDAMENTAL U S SMALL C,56.80
20240328,922908611,VBR,284.0,VANGUARD SMALL-CAP VALUE ETF,190.90
20240328,922908652,VXF,181.0,VANGUARD EXTENDED MARKET ETF,174.91
20240328,922908769,VTI,4365.0,VANGUARD TOTAL STOCK MARKET ET,259.73
20240401,464287507,IJH,36.0,ISHARES CORE S&P MID-CAP ETF,60.74
20240401,464287622,IWB,14206.0,ISHARES TR RUSSELL 1000 ETF,288.03
20240401,464287655,IWM,2940.0,ISHARES RUSSELL 2000 ETF,210.30
20240401,78464A714,XRT,19142.0,SPDR SERIES TR SPDR S&P RETAIL,78.99
20240401,808524763,FNDA,12181.0,SCHWAB FUNDAMENTAL U S SMALL C,57.03
20240402,36467W109,GME,214199.0,GAMESTOP CORP (HLDG CO) CL A,11.99
20240402,464287507,IJH,8178.0,ISHARES CORE S&P MID-CAP ETF,60.37
20240402,464287655,IWM,113162.0,ISHARES RUSSELL 2000 ETF,208.32
20240402,78464A714,XRT,4551.0,SPDR SERIES TR SPDR S&P RETAIL,78.46
20240402,808524763,FNDA,5320.0,SCHWAB FUNDAMENTAL U S SMALL C,56.44
20240403,36467W109,GME,155.0,GAMESTOP CORP (HLDG CO) CL A,11.28
20240403,464287507,IJH,322.0,ISHARES CORE S&P MID-CAP ETF,59.57
20240403,464287622,IWB,2294.0,ISHARES TR RUSSELL 1000 ETF,285.38
20240403,78464A714,XRT,1630.0,SPDR SERIES TR SPDR S&P RETAIL,76.25
20240403,808524763,FNDA,302.0,SCHWAB FUNDAMENTAL U S SMALL C,55.61
20240403,922908611,VBR,54.0,VANGUARD SMALL-CAP VALUE ETF,187.60
20240403,922908769,VTI,15039.0,VANGUARD TOTAL STOCK MARKET ET,257.30
20240404,36467W109,GME,240.0,GAMESTOP CORP (HLDG CO) CL A,11.38
20240404,464287507,IJH,3786.0,ISHARES CORE S&P MID-CAP ETF,59.84
20240404,464287655,IWM,171301.0,ISHARES RUSSELL 2000 ETF,205.83
20240404,78464A714,XRT,150382.0,SPDR SERIES TR SPDR S&P RETAIL,75.47
20240404,808524763,FNDA,7219.0,SCHWAB FUNDAMENTAL U S SMALL C,55.88
20240404,922908769,VTI,243.0,VANGUARD TOTAL STOCK MARKET ET,257.70
20240405,36467W109,GME,122793.0,GAMESTOP CORP (HLDG CO) CL A,11.53
20240405,464287507,IJH,2394.0,ISHARES CORE S&P MID-CAP ETF,59.16
20240405,464287622,IWB,6944.0,ISHARES TR RUSSELL 1000 ETF,282.37
20240405,464287655,IWM,5577.0,ISHARES RUSSELL 2000 ETF,203.77
20240405,78464A714,XRT,12920.0,SPDR SERIES TR SPDR S&P RETAIL,74.44
20240408,36467W109,GME,57317.0,GAMESTOP CORP (HLDG CO) CL A,11.25
20240408,464287507,IJH,73.0,ISHARES CORE S&P MID-CAP ETF,59.66
20240408,464287622,IWB,458.0,ISHARES TR RUSSELL 1000 ETF,285.39
20240408,464287655,IWM,22135.0,ISHARES RUSSELL 2000 ETF,204.45
20240408,78464A714,XRT,563483.0,SPDR SERIES TR SPDR S&P RETAIL,74.67
20240408,808524763,FNDA,1295.0,SCHWAB FUNDAMENTAL U S SMALL C,55.65
20240408,922908769,VTI,31214.0,VANGUARD TOTAL STOCK MARKET ET,257.18
20240409,36467W109,GME,95371.0,GAMESTOP CORP (HLDG CO) CL A,10.83
20240409,464287507,IJH,1033.0,ISHARES CORE S&P MID-CAP ETF,59.92
20240409,78464A714,XRT,509636.0,SPDR SERIES TR SPDR S&P RETAIL,74.82
20240409,808524763,FNDA,453.0,SCHWAB FUNDAMENTAL U S SMALL C,56.09
20240409,922908769,VTI,238838.0,VANGUARD TOTAL STOCK MARKET ET,257.48
20240410,36467W109,GME,68011.0,GAMESTOP CORP (HLDG CO) CL A,11.01
20240410,464287655,IWM,194471.0,ISHARES RUSSELL 2000 ETF,206.38
20240410,78464A714,XRT,619749.0,SPDR SERIES TR SPDR S&P RETAIL,74.87
20240411,36467W109,GME,152169.0,GAMESTOP CORP (HLDG CO) CL A,10.85
20240411,464287622,IWB,162.0,ISHARES TR RUSSELL 1000 ETF,283.06
20240411,464287655,IWM,6522.0,ISHARES RUSSELL 2000 ETF,200.93
20240411,78464A714,XRT,19039.0,SPDR SERIES TR SPDR S&P RETAIL,73.36
20240411,808524763,FNDA,1010.0,SCHWAB FUNDAMENTAL U S SMALL C,54.70
20240412,36467W109,GME,44718.0,GAMESTOP CORP (HLDG CO) CL A,11.29
20240412,464287507,IJH,47.0,ISHARES CORE S&P MID-CAP ETF,58.81
20240412,464287622,IWB,29.0,ISHARES TR RUSSELL 1000 ETF,284.94
20240412,464287655,IWM,76030.0,ISHARES RUSSELL 2000 ETF,202.29
20240412,78464A714,XRT,735084.0,SPDR SERIES TR SPDR S&P RETAIL,73.57
20240412,808524763,FNDA,9652.0,SCHWAB FUNDAMENTAL U S SMALL C,55.03
20240412,922908652,VXF,10.0,VANGUARD EXTENDED MARKET ETF,170.36
20240412,922908769,VTI,733.0,VANGUARD TOTAL STOCK MARKET ET,256.70
20240415,36467W109,GME,51674.0,GAMESTOP CORP (HLDG CO) CL A,10.77
20240415,464287507,IJH,51.0,ISHARES CORE S&P MID-CAP ETF,57.89
20240415,464287622,IWB,28.0,ISHARES TR RUSSELL 1000 ETF,280.80
20240415,464287655,IWM,16302.0,ISHARES RUSSELL 2000 ETF,198.69
20240415,808524763,FNDA,805.0,SCHWAB FUNDAMENTAL U S SMALL C,54.13
20240415,922908611,VBR,25121.0,VANGUARD SMALL-CAP VALUE ETF,181.77
20240415,922908769,VTI,701376.0,VANGUARD TOTAL STOCK MARKET ET,253.00
20240416,36467W109,GME,23127.0,GAMESTOP CORP (HLDG CO) CL A,10.06
20240416,464287622,IWB,35.0,ISHARES TR RUSSELL 1000 ETF,277.14
20240416,464287655,IWM,179933.0,ISHARES RUSSELL 2000 ETF,195.78
20240416,78464A714,XRT,321057.0,SPDR SERIES TR SPDR S&P RETAIL,70.93
20240416,808524763,FNDA,10.0,SCHWAB FUNDAMENTAL U S SMALL C,53.55
20240416,922908611,VBR,8.0,VANGUARD SMALL-CAP VALUE ETF,179.84
20240416,922908769,VTI,2783.0,VANGUARD TOTAL STOCK MARKET ET,249.89
20240417,36467W109,GME,80587.0,GAMESTOP CORP (HLDG CO) CL A,10.37
20240417,464287622,IWB,51.0,ISHARES TR RUSSELL 1000 ETF,276.69
20240417,464287655,IWM,33855.0,ISHARES RUSSELL 2000 ETF,195.06
20240417,78464A714,XRT,381287.0,SPDR SERIES TR SPDR S&P RETAIL,70.97
20240417,808524763,FNDA,5778.0,SCHWAB FUNDAMENTAL U S SMALL C,53.22
20240417,922908652,VXF,99.0,VANGUARD EXTENDED MARKET ETF,163.60
20240418,36467W109,GME,15066.0,GAMESTOP CORP (HLDG CO) CL A,10.30
20240418,464287655,IWM,349521.0,ISHARES RUSSELL 2000 ETF,193.00
20240418,78464A714,XRT,2989.0,SPDR SERIES TR SPDR S&P RETAIL,70.66
20240418,922908652,VXF,9.0,VANGUARD EXTENDED MARKET ETF,162.25
20240418,922908769,VTI,109.0,VANGUARD TOTAL STOCK MARKET ET,247.68
20240419,36467W109,GME,14164.0,GAMESTOP CORP (HLDG CO) CL A,10.31
20240419,464287655,IWM,26528.0,ISHARES RUSSELL 2000 ETF,192.84
20240419,808524763,FNDA,649.0,SCHWAB FUNDAMENTAL U S SMALL C,52.96
20240419,922908769,VTI,22.0,VANGUARD TOTAL STOCK MARKET ET,247.17
20240422,36467W109,GME,3306.0,GAMESTOP CORP (HLDG CO) CL A,10.42
20240422,464287507,IJH,37.0,ISHARES CORE S&P MID-CAP ETF,56.58
20240422,464287655,IWM,26.0,ISHARES RUSSELL 2000 ETF,193.14
20240422,78464A714,XRT,46124.0,SPDR SERIES TR SPDR S&P RETAIL,71.17
20240422,808524763,FNDA,1808.0,SCHWAB FUNDAMENTAL U S SMALL C,53.27
20240422,922908611,VBR,11.0,VANGUARD SMALL-CAP VALUE ETF,179.24
20240423,36467W109,GME,2303.0,GAMESTOP CORP (HLDG CO) CL A,10.01
20240423,464287507,IJH,59074.0,ISHARES CORE S&P MID-CAP ETF,57.16
20240423,464287655,IWM,1236267.0,ISHARES RUSSELL 2000 ETF,195.30
20240423,78464A714,XRT,331404.0,SPDR SERIES TR SPDR S&P RETAIL,71.47
20240423,808524763,FNDA,1843.0,SCHWAB FUNDAMENTAL U S SMALL C,53.77
20240423,922908611,VBR,184.0,VANGUARD SMALL-CAP VALUE ETF,180.91
20240423,922908769,VTI,92504.0,VANGUARD TOTAL STOCK MARKET ET,247.64
20240424,36467W109,GME,1267.0,GAMESTOP CORP (HLDG CO) CL A,10.16
20240424,464287507,IJH,636.0,ISHARES CORE S&P MID-CAP ETF,57.85
20240424,464287655,IWM,142300.0,ISHARES RUSSELL 2000 ETF,198.57
20240424,78464A714,XRT,14818.0,SPDR SERIES TR SPDR S&P RETAIL,73.04
20240424,808524763,FNDA,213.0,SCHWAB FUNDAMENTAL U S SMALL C,54.67
20240424,922908652,VXF,1793.0,VANGUARD EXTENDED MARKET ETF,166.28
20240424,922908769,VTI,40.0,VANGUARD TOTAL STOCK MARKET ET,250.59
20240425,36467W109,GME,102.0,GAMESTOP CORP (HLDG CO) CL A,10.93
20240425,464287655,IWM,4962.0,ISHARES RUSSELL 2000 ETF,197.68
20240425,78464A714,XRT,50877.0,SPDR SERIES TR SPDR S&P RETAIL,72.52
20240425,808524763,FNDA,5217.0,SCHWAB FUNDAMENTAL U S SMALL C,54.48
20240426,36467W109,GME,866.0,GAMESTOP CORP (HLDG CO) CL A,11.21
20240426,464287622,IWB,777.0,ISHARES TR RUSSELL 1000 ETF,276.80
20240426,464287655,IWM,2880.0,ISHARES RUSSELL 2000 ETF,196.48
20240426,78464A714,XRT,1057.0,SPDR SERIES TR SPDR S&P RETAIL,72.21
20240426,808524763,FNDA,6914.0,SCHWAB FUNDAMENTAL U S SMALL C,54.18
20240429,36467W109,GME,17862.0,GAMESTOP CORP (HLDG CO) CL A,11.90
20240429,464287655,IWM,50205.0,ISHARES RUSSELL 2000 ETF,198.36
20240429,78464A714,XRT,764.0,SPDR SERIES TR SPDR S&P RETAIL,73.22
20240429,808524763,FNDA,1312.0,SCHWAB FUNDAMENTAL U S SMALL C,54.45
20240429,922908769,VTI,33.0,VANGUARD TOTAL STOCK MARKET ET,251.78
20240430,36467W109,GME,75357.0,GAMESTOP CORP (HLDG CO) CL A,11.29
20240430,464287622,IWB,167.0,ISHARES TR RUSSELL 1000 ETF,280.52
20240430,464287655,IWM,1719015.0,ISHARES RUSSELL 2000 ETF,199.96
20240430,78464A714,XRT,251987.0,SPDR SERIES TR SPDR S&P RETAIL,73.20
20240430,808524763,FNDA,4848.0,SCHWAB FUNDAMENTAL U S SMALL C,54.73
20240430,922908611,VBR,54.0,VANGUARD SMALL-CAP VALUE ETF,183.62
20240430,922908769,VTI,319318.0,VANGUARD TOTAL STOCK MARKET ET,252.77
20240501,36467W109,GME,8167.0,GAMESTOP CORP (HLDG CO) CL A,11.09
20240501,464287507,IJH,18092.0,ISHARES CORE S&P MID-CAP ETF,57.13
20240501,464287655,IWM,891792.0,ISHARES RUSSELL 2000 ETF,195.90
20240501,78464A714,XRT,97601.0,SPDR SERIES TR SPDR S&P RETAIL,71.79
20240501,922908652,VXF,846.0,VANGUARD EXTENDED MARKET ETF,163.91
20240502,36467W109,GME,6793.0,GAMESTOP CORP (HLDG CO) CL A,10.91
20240502,464287655,IWM,888751.0,ISHARES RUSSELL 2000 ETF,196.31
20240502,78464A714,XRT,14294.0,SPDR SERIES TR SPDR S&P RETAIL,71.28
20240502,808524763,FNDA,3241.0,SCHWAB FUNDAMENTAL U S SMALL C,53.76
20240502,922908769,VTI,116.0,VANGUARD TOTAL STOCK MARKET ET,247.99
20240503,36467W109,GME,941.0,GAMESTOP CORP (HLDG CO) CL A,12.76
20240503,464287507,IJH,413.0,ISHARES CORE S&P MID-CAP ETF,57.92
20240503,464287622,IWB,3.0,ISHARES TR RUSSELL 1000 ETF,277.83
20240503,464287655,IWM,1402006.0,ISHARES RUSSELL 2000 ETF,199.92
20240503,78464A714,XRT,2425.0,SPDR SERIES TR SPDR S&P RETAIL,72.49
20240503,808524763,FNDA,3905.0,SCHWAB FUNDAMENTAL U S SMALL C,54.68
20240503,922908652,VXF,356.0,VANGUARD EXTENDED MARKET ETF,167.13
20240503,922908769,VTI,17022.0,VANGUARD TOTAL STOCK MARKET ET,250.56
20240506,36467W109,GME,186627.0,GAMESTOP CORP (HLDG CO) CL A,16.47
20240506,464287507,IJH,44.0,ISHARES CORE S&P MID-CAP ETF,58.53
20240506,464287622,IWB,6753.0,ISHARES TR RUSSELL 1000 ETF,281.14
20240506,464287655,IWM,104.0,ISHARES RUSSELL 2000 ETF,201.90
20240506,78464A714,XRT,84.0,SPDR SERIES TR SPDR S&P RETAIL,73.42
20240506,808524763,FNDA,872.0,SCHWAB FUNDAMENTAL U S SMALL C,55.13
20240506,922908769,VTI,268.0,VANGUARD TOTAL STOCK MARKET ET,253.53
20240507,36467W109,GME,433054.0,GAMESTOP CORP (HLDG CO) CL A,16.31
20240507,464287507,IJH,48.0,ISHARES CORE S&P MID-CAP ETF,59.32
20240507,464287655,IWM,8729.0,ISHARES RUSSELL 2000 ETF,204.51
20240507,78464A714,XRT,778.0,SPDR SERIES TR SPDR S&P RETAIL,74.28
20240507,922908769,VTI,39.0,VANGUARD TOTAL STOCK MARKET ET,256.25
20240508,36467W109,GME,525493.0,GAMESTOP CORP (HLDG CO) CL A,16.31
20240508,464287655,IWM,67.0,ISHARES RUSSELL 2000 ETF,204.97
20240508,808524763,FNDA,1531.0,SCHWAB FUNDAMENTAL U S SMALL C,55.76
20240508,922908769,VTI,26552.0,VANGUARD TOTAL STOCK MARKET ET,256.48
20240509,36467W109,GME,366850.0,GAMESTOP CORP (HLDG CO) CL A,15.92
20240509,78464A714,XRT,281.0,SPDR SERIES TR SPDR S&P RETAIL,73.46
20240509,808524763,FNDA,1047.0,SCHWAB FUNDAMENTAL U S SMALL C,55.58
20240510,36467W109,GME,223129.0,GAMESTOP CORP (HLDG CO) CL A,18.01
20240510,464287622,IWB,2080.0,ISHARES TR RUSSELL 1000 ETF,285.96
20240510,78464A714,XRT,104229.0,SPDR SERIES TR SPDR S&P RETAIL,74.76
20240510,808524763,FNDA,3805.0,SCHWAB FUNDAMENTAL U S SMALL C,56.25
20240510,922908769,VTI,9954.0,VANGUARD TOTAL STOCK MARKET ET,257.81
20240513,36467W109,GME,152482.0,GAMESTOP CORP (HLDG CO) CL A,17.46
20240513,464287622,IWB,21962.0,ISHARES TR RUSSELL 1000 ETF,286.17
20240513,464287655,IWM,3635.0,ISHARES RUSSELL 2000 ETF,204.31
20240513,78464A714,XRT,233438.0,SPDR SERIES TR SPDR S&P RETAIL,74.38
20240514,36467W109,GME,344501.0,GAMESTOP CORP (HLDG CO) CL A,30.45
20240514,464287655,IWM,221917.0,ISHARES RUSSELL 2000 ETF,204.74
20240514,78464A714,XRT,193920.0,SPDR SERIES TR SPDR S&P RETAIL,76.30
20240514,808524763,FNDA,9865.0,SCHWAB FUNDAMENTAL U S SMALL C,56.35
20240515,36467W109,GME,571602.0,GAMESTOP CORP (HLDG CO) CL A,48.75
20240515,464287507,IJH,58.0,ISHARES CORE S&P MID-CAP ETF,60.31
20240515,464287655,IWM,327.0,ISHARES RUSSELL 2000 ETF,206.86
20240515,78464A714,XRT,1502.0,SPDR SERIES TR SPDR S&P RETAIL,78.47
20240515,808524763,FNDA,214.0,SCHWAB FUNDAMENTAL U S SMALL C,56.97
20240515,922908611,VBR,182.0,VANGUARD SMALL-CAP VALUE ETF,190.17
20240515,922908769,VTI,284.0,VANGUARD TOTAL STOCK MARKET ET,259.45
20240516,36467W109,GME,22407.0,GAMESTOP CORP (HLDG CO) CL A,39.55
20240516,464287655,IWM,9643.0,ISHARES RUSSELL 2000 ETF,209.44
20240516,78464A714,XRT,96868.0,SPDR SERIES TR SPDR S&P RETAIL,77.48
20240516,808524763,FNDA,8020.0,SCHWAB FUNDAMENTAL U S SMALL C,57.21
20240516,922908652,VXF,2.0,VANGUARD EXTENDED MARKET ETF,174.44
20240517,36467W109,GME,82732.0,GAMESTOP CORP (HLDG CO) CL A,27.67
20240517,464287507,IJH,2155.0,ISHARES CORE S&P MID-CAP ETF,60.26
20240517,464287622,IWB,922.0,ISHARES TR RUSSELL 1000 ETF,290.40
20240517,464287655,IWM,369446.0,ISHARES RUSSELL 2000 ETF,207.93
20240517,78464A714,XRT,8337.0,SPDR SERIES TR SPDR S&P RETAIL,76.53
20240517,808524763,FNDA,12871.0,SCHWAB FUNDAMENTAL U S SMALL C,56.88
20240520,36467W109,GME,1143.0,GAMESTOP CORP (HLDG CO) CL A,22.21
20240520,464287622,IWB,1806.0,ISHARES TR RUSSELL 1000 ETF,290.91
20240520,464287655,IWM,1533.0,ISHARES RUSSELL 2000 ETF,208.08
20240520,922908769,VTI,4584.0,VANGUARD TOTAL STOCK MARKET ET,262.30
20240521,36467W109,GME,51196.0,GAMESTOP CORP (HLDG CO) CL A,23.14
20240521,464287655,IWM,172552.0,ISHARES RUSSELL 2000 ETF,208.54
20240521,78464A714,XRT,3915.0,SPDR SERIES TR SPDR S&P RETAIL,75.62
20240521,922908769,VTI,16651.0,VANGUARD TOTAL STOCK MARKET ET,262.57
20240522,36467W109,GME,160.0,GAMESTOP CORP (HLDG CO) CL A,22.12
20240522,464287507,IJH,57.0,ISHARES CORE S&P MID-CAP ETF,60.27
20240522,464287655,IWM,59023.0,ISHARES RUSSELL 2000 ETF,208.34
20240522,922908652,VXF,3871.0,VANGUARD EXTENDED MARKET ETF,173.41
20240522,922908769,VTI,14718.0,VANGUARD TOTAL STOCK MARKET ET,263.11
20240523,36467W109,GME,55.0,GAMESTOP CORP (HLDG CO) CL A,21.12
20240523,464287655,IWM,14595.0,ISHARES RUSSELL 2000 ETF,206.58
20240523,78464A714,XRT,682.0,SPDR SERIES TR SPDR S&P RETAIL,74.39
20240523,808524763,FNDA,4364.0,SCHWAB FUNDAMENTAL U S SMALL C,56.30
20240523,922908611,VBR,5687.0,VANGUARD SMALL-CAP VALUE ETF,188.03
